receiver_deployment_id,receiver_name,purchasing_organisation,receiver_project_name,receiver_status,receiver_deployment_datetime,installation_name,station_name,receiver_deployment_longitude,receiver_deployment_latitude,depth_below_surface,receiver_recovery_datetime,receiver_recovery_longitude,receiver_recovery_latitude,active
83276086,VR2W-114563,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-24 03:36:00,IMOS-ATF Heron Island,HER 23,151.96806,-23.43562,10.6,2014-07-29 02:30:00,151.96806,-23.43562,NO
83276083,VR2W-106879,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-24 03:07:00,IMOS-ATF Heron Island,HER 22,151.95218,-23.42828,11.0,2014-07-29 02:53:00,151.95218,-23.42828,NO
83276107,VR2W-110633,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-24 02:48:00,IMOS-ATF Heron Island,NE Heron,151.94185,-23.43433,14.0,2014-03-25 01:08:36,151.94185,-23.43433,NO
83276095,VR2W-101902,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-24 02:21:00,IMOS-ATF Heron Island,HER 21,151.92682,-23.43282,19.5,2014-07-29 03:56:00,151.92682,-23.43282,NO
83276110,VR2W-106917,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-24 02:14:00,IMOS-ATF Heron Island,NW Heron,151.91539,-23.43442,13.0,2014-07-31 08:47:11,151.91539,-23.43442,NO
83276098,VR2W-113112,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-24 01:40:00,IMOS-ATF Heron Island,HER 20,151.90315,-23.43458,16.8,2014-07-31 00:15:00,151.90315,-23.43458,NO
83276104,VR2W-114550,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-24 01:29:00,IMOS-ATF Heron Island,HER 19,151.89972,-23.43958,9.5,2014-07-31 00:40:00,151.89972,-23.43958,NO
83276092,VR2W-114560,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-24 01:00:00,IMOS-ATF Heron Island,HER 17,151.92249,-23.45487,17.0,2014-07-31 22:50:00,151.92249,-23.45487,NO
83275957,VR2W-114565,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-24 00:40:00,IMOS-ATF Heron Island,HER 16,151.93471,-23.46501,13.8,2014-07-31 01:30:00,151.93471,-23.46501,NO
83275954,VR2W-113985,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-24 00:20:00,IMOS-ATF Heron Island,HER 15,151.94704,-23.47091,16.0,2014-07-31 01:50:00,151.94704,-23.47091,NO
83275960,VR2W-114566,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-24 00:01:00,IMOS-ATF Heron Island,HER 14,151.96519,-23.47367,20.6,2014-07-26 00:00:00,151.96519,-23.47367,NO
83276113,VR2W-106888,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-23 22:38:12,IMOS-ATF Heron Island,S Heron,151.97821,-23.47238,15.0,2014-07-31 08:43:13,151.97821,-23.47238,NO
83002839,VR2W-101729,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-23 04:07:00,IMOS-ATF Heron Island,HER 13,151.99083,-23.46936,16.7,2014-07-31 03:18:00,151.99083,-23.46936,NO
83003392,VR2W-106666,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-23 03:45:00,IMOS-ATF Heron Island,Heron E2,151.99879,-23.45786,6.5,2014-07-31 03:34:00,151.99879,-23.45786,NO
83003386,VR2W-114567,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-23 03:35:00,IMOS-ATF Heron Island,HER 12,151.99947,-23.44943,7.6,2014-07-31 03:45:00,151.99947,-23.44943,NO
83003389,VR2W-114562,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-23 03:12:00,IMOS-ATF Heron Island,Heron E1,151.99969,-23.43712,8.0,2014-07-31 04:13:00,151.99969,-23.43712,NO
83003383,VR2W-106658,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-23 02:49:00,IMOS-ATF Heron Island,HER 11,151.99995,-23.42931,9.0,2014-07-29 10:43:16,151.99995,-23.42931,NO
83002809,VR2W-113984,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-23 02:23:41,IMOS-ATF Heron Island,S5,152.03047,-23.41777,8.0,2014-07-30 09:15:13,152.03047,-23.41777,NO
83002806,VR2W-112757,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-23 01:37:38,IMOS-ATF Heron Island,S4,152.02306,-23.44973,9.0,2014-07-30 09:12:59,152.02306,-23.44973,NO
83002803,VR2W-112755,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-23 01:07:51,IMOS-ATF Heron Island,S3,152.03804,-23.45718,8.0,2014-07-30 09:17:57,152.03804,-23.45718,NO
83002800,VR2W-112759,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-23 00:29:36,IMOS-ATF Heron Island,S2,152.03952,-23.43652,9.0,2014-07-30 09:24:09,152.03952,-23.43652,NO
83002797,VR2W-112758,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2014-01-22 23:55:07,IMOS-ATF Heron Island,S1,152.05516,-23.41504,9.0,2014-07-30 09:16:53,152.05516,-23.41504,NO
62647401,VR2W-113982,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 22:53:00,IMOS-ATF Heron Island,HER 18,151.91231,-23.44754,15.0,2014-01-24 04:51:00,151.91231,-23.44754,NO
62647389,VR2W-101759,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 22:27:00,IMOS-ATF Heron Island,HER 25,151.92105,-23.44353,1.5,2014-01-25 04:58:12,151.92105,-23.44353,NO
62647383,VR2W-114554,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 22:15:00,IMOS-ATF Heron Island,HER 26,151.93344,-23.44721,1.2,2014-01-25 04:52:09,151.93344,-23.44721,NO
62635155,VR2W-106875,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 21:59:00,IMOS-ATF Heron Island,HER 27,151.94925,-23.44342,1.0,2014-01-25 04:43:00,151.94925,-23.44342,NO
62647413,VR2W-114553,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 21:46:00,IMOS-ATF Heron Island,HER 28,151.96809,-23.44894,2.3,2014-01-25 04:25:26,151.96809,-23.44894,NO
62647395,VR2W-101717,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 21:36:00,IMOS-ATF Heron Island,HER 30,151.96498,-23.45711,2.5,2014-01-25 04:05:00,151.96498,-23.45711,NO
62647406,VR2W-106914,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 21:20:00,IMOS-ATF Heron Island,HER 29,151.98003,-23.45055,2.6,2014-01-25 03:36:00,151.98003,-23.45055,NO
62627954,VR2W-106902,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 05:02:00,IMOS-ATF Heron Island,HER 24,151.9807,-23.43666,10.8,2014-08-14 07:25:06,151.9807,-23.43666,NO
62627965,VR2W-101835,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 04:45:00,IMOS-ATF Heron Island,HER 23,151.96806,-23.43562,10.6,2014-01-24 03:36:00,151.96806,-23.43562,NO
62647368,VR2W-101335,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 04:09:00,IMOS-ATF Heron Island,HER 22,151.95218,-23.42828,11.0,2014-01-24 03:07:00,151.95218,-23.42828,NO
62627940,VR2W-113133,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 03:50:00,IMOS-ATF Heron Island,NE Heron,151.94185,-23.43433,14.0,2014-01-24 02:48:00,151.94185,-23.43433,NO
62531636,VR2W-106874,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 03:08:01,IMOS-ATF Heron Island,NW Heron,151.91539,-23.43442,13.0,2014-01-24 02:14:00,151.91539,-23.43442,NO
62647364,VR2W-101878,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 03:07:00,IMOS-ATF Heron Island,HER 21,151.92682,-23.43282,19.5,2015-01-19 10:29:30,151.92682,-23.43282,NO
62647386,VR2W-107710,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 02:49:00,IMOS-ATF Heron Island,HER 19,151.89972,-23.43958,9.5,2014-01-24 01:29:00,151.89972,-23.43958,NO
62647392,VR2W-101715,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 02:28:00,IMOS-ATF Heron Island,HER 20,151.90315,-23.43458,16.8,2014-01-24 01:40:00,151.90315,-23.43458,NO
62647380,VR2W-106863,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 02:04:00,IMOS-ATF Heron Island,HER 17,151.92249,-23.45487,17.0,2014-01-24 01:00:00,151.92249,-23.45487,NO
62647377,VR2W-106869,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 01:44:00,IMOS-ATF Heron Island,HER 16,151.93471,-23.46501,13.8,2014-01-24 00:40:00,151.93471,-23.46501,NO
62647374,VR2W-106883,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 01:21:00,IMOS-ATF Heron Island,HER 15,151.94704,-23.47091,16.0,2014-01-24 00:20:00,151.94704,-23.47091,NO
62647371,VR2W-113983,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 01:00:00,IMOS-ATF Heron Island,HER 14,151.96519,-23.47367,20.6,2014-01-24 00:01:00,151.96519,-23.47367,NO
82970569,VR2W-112757,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-06 00:35:00,IMOS-ATF Heron Island,S4,152.02306,-23.44973,7.0,2014-01-23 01:37:38,152.02306,-23.44973,NO
62628029,VR2W-113984,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-05 23:42:00,IMOS-ATF Heron Island,S5,152.03047,-23.41777,9.0,2014-01-23 02:17:12,152.03047,-23.41777,NO
62628004,VR2W-112758,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-05 23:10:00,IMOS-ATF Heron Island,S1,152.05516,-23.41504,8.0,2014-01-22 23:45:07,152.05516,-23.41504,NO
62628011,VR2W-112759,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-05 22:50:00,IMOS-ATF Heron Island,S2,152.03952,-23.43652,15.0,2014-01-23 00:19:36,152.03952,-23.43652,NO
62628018,VR2W-112755,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-05 22:30:00,IMOS-ATF Heron Island,S3,152.03804,-23.45718,8.0,2014-01-23 00:57:51,152.03804,-23.45718,NO
62637164,VR2W-101801,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-05 05:05:00,IMOS-ATF Heron Island,S Heron,151.97821,-23.47238,15.0,2014-01-23 23:38:00,151.97821,-23.47238,NO
62627993,VR2W-113112,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-05 04:44:00,IMOS-ATF Heron Island,HER 13,151.99083,-23.46936,16.7,2014-01-23 04:07:00,151.99083,-23.46936,NO
62121111,VR2W-106896,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-05 04:30:00,IMOS-ATF Heron Island,Heron E2,151.99879,-23.45786,6.5,2014-01-23 03:45:00,151.99879,-23.45786,NO
62635158,VR2W-106887,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-05 04:15:00,IMOS-ATF Heron Island,HER 12,151.99947,-23.44943,7.6,2014-01-23 03:30:00,151.99947,-23.44943,NO
62641167,VR2W-106879,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-05 04:05:00,IMOS-ATF Heron Island,Heron E1,151.99969,-23.43712,8.0,2014-01-23 03:12:00,151.99969,-23.43712,NO
62627943,VR2W-106917,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-07-05 03:56:00,IMOS-ATF Heron Island,HER 11,151.99995,-23.42931,9.0,2014-01-23 22:13:06,151.99995,-23.42931,NO
43110739,VR2W-113984,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-19 23:05:00,IMOS-ATF Heron Island,S5,152.03047,-23.41762,9.0,2013-07-05 23:32:00,152.03047,-23.41762,NO
43110727,VR2W-112755,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-19 01:07:37,IMOS-ATF Heron Island,S3,152.03804,-23.45718,8.0,2013-07-05 08:53:38,152.03804,-23.45718,NO
43110730,VR2W-112759,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-19 00:35:00,IMOS-ATF Heron Island,S2,152.03952,-23.43652,15.0,2013-07-05 22:40:00,152.03952,-23.43652,NO
43110736,VR2W-112758,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-18 23:58:58,IMOS-ATF Heron Island,S1,152.05516,-23.41504,9.0,2013-07-05 23:00:00,152.05516,-23.41504,NO
43110733,VR2W-112757,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-18 22:27:25,IMOS-ATF Heron Island,S4,152.02306,-23.44973,9.0,2013-07-06 00:57:37,152.02306,-23.44973,NO
43110724,VR2W-106880,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-17 03:17:00,IMOS-ATF Heron Island,HER 18,151.91231,-23.44754,15.0,2013-07-06 22:53:00,151.91231,-23.44754,NO
43110715,VR2W-106914,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-17 02:06:12,IMOS-ATF Heron Island,HER 20,151.90315,-23.43458,16.8,2013-07-06 09:18:37,151.90315,-23.43458,NO
43110721,VR2W-114554,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-17 00:16:15,IMOS-ATF Heron Island,NW Heron,151.91539,-23.43442,13.0,2013-07-06 09:17:31,151.91539,-23.43442,NO
43110718,VR2W-101717,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-16 23:48:00,IMOS-ATF Heron Island,HER 21,151.92682,-23.43282,19.5,2013-07-06 09:15:37,151.92682,-23.43282,NO
43110699,VR2W-106875,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-16 23:30:00,IMOS-ATF Heron Island,NE Heron,151.94185,-23.43433,14.0,2013-07-06 09:22:03,151.94185,-23.43433,NO
43110708,VR2W-114577,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-16 22:47:00,IMOS-ATF Heron Island,HER 22,151.95218,-23.42828,11.0,2013-07-06 04:09:00,151.95218,-23.42828,NO
43110705,VR2W-114553,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-16 22:19:00,IMOS-ATF Heron Island,HER 23,151.96806,-23.43562,10.6,2013-07-06 09:19:43,151.96806,-23.43562,NO
43699098,VR2W-101820,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-16 03:41:00,IMOS-ATF Heron Island,HER 17,151.92249,-23.45487,17.0,2013-08-11 23:55:00,151.92249,-23.45487,NO
43110666,VR2W-101759,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-16 03:25:00,IMOS-ATF Heron Island,HER 16,151.93471,-23.46501,13.8,2013-07-06 09:20:55,151.93471,-23.46501,NO
43110663,VR2W-114538,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-16 02:45:00,IMOS-ATF Heron Island,HER 15,151.94704,-23.47091,16.0,2013-07-06 01:21:00,151.94704,-23.47091,NO
43110678,VR2W-101715,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-16 01:32:00,IMOS-ATF Heron Island,S Heron,151.97821,-23.47238,15.0,2013-07-05 05:05:00,151.97821,-23.47238,NO
43699101,VR2W-101835,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-16 00:57:00,IMOS-ATF Heron Island,HER 13,151.99083,-23.46936,16.7,2013-07-05 04:44:00,151.99083,-23.46936,NO
43110675,VR2W-106863,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-16 00:22:00,IMOS-ATF Heron Island,Heron E2,151.99879,-23.45786,9.5,2013-07-05 04:30:00,151.99879,-23.45786,NO
43110744,VR2W-107710,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-15 23:59:00,IMOS-ATF Heron Island,HER 12,151.99947,-23.44943,7.6,2013-07-05 04:15:00,151.99947,-23.44943,NO
62120561,VR2W-101878,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-15 23:35:00,IMOS-ATF Heron Island,Heron E1,151.99969,-23.43712,8.0,2013-07-05 08:40:05,151.99969,-23.43712,NO
43110669,VR2W-113133,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-15 23:08:00,IMOS-ATF Heron Island,HER 11,151.99995,-23.42931,9.0,2013-07-05 03:56:00,151.99995,-23.42931,NO
43110672,VR2W-114530,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-15 22:48:00,IMOS-ATF Heron Island,HER 24,151.9807,-23.43666,10.8,2013-07-06 05:02:00,151.9807,-23.43666,NO
43699152,VR2W-101852,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-15 04:31:13,IMOS-ATF Heron Island,HER 19,151.89972,-23.43958,9.5,2013-08-12 11:25:11,151.89972,-23.43958,NO
43110681,VR2W-101778,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-15 02:38:00,IMOS-ATF Heron Island,HER 14,151.96519,-23.47367,20.6,2013-07-06 01:00:00,151.96519,-23.47367,NO
43110684,VR2W-106913,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-14 23:40:00,IMOS-ATF Heron Island,HER 29,151.98003,-23.45055,2.6,2013-08-12 11:20:03,151.98003,-23.45055,NO
43110696,VR2W-106916,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-14 23:24:00,IMOS-ATF Heron Island,HER 28,151.96809,-23.44894,2.3,2013-07-06 21:46:00,151.96809,-23.44894,NO
43110693,VR2W-106873,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-14 23:15:00,IMOS-ATF Heron Island,HER 30,151.96498,-23.45711,2.5,2014-02-21 07:40:07,151.96498,-23.45711,NO
43110690,VR2W-106892,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-14 22:50:00,IMOS-ATF Heron Island,HER 27,151.94925,-23.44342,1.0,2013-08-12 11:44:11,151.94925,-23.44342,NO
43110687,VR2W-106894,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-14 22:33:00,IMOS-ATF Heron Island,HER 26,151.93344,-23.44721,1.2,2013-08-12 09:52:43,151.93344,-23.44721,NO
43110702,VR2W-106872,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2013-01-14 22:12:29,IMOS-ATF Heron Island,HER 25,151.92105,-23.44353,1.5,2013-08-12 11:34:08,151.92105,-23.44353,NO
43110581,VR2W-112757,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-11 05:05:00,IMOS-ATF Heron Island,S4,152.03804,-23.45718,8.0,2013-01-18 22:27:00,152.03804,-23.45718,NO
43110584,VR2W-112756,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,LOST,2012-07-11 04:22:00,IMOS-ATF Heron Island,S5,152.03047,-23.41777,8.0,2013-01-18 23:05:00,152.03047,-23.41777,NO
43110572,VR2W-112758,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-11 03:53:55,IMOS-ATF Heron Island,S1,152.05516,-23.41504,8.0,2013-01-18 23:48:58,152.05516,-23.41504,NO
43110575,VR2W-112759,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-11 03:27:00,IMOS-ATF Heron Island,S2,152.03952,-23.43652,8.0,2013-01-19 00:25:00,152.03952,-23.43652,NO
43110578,VR2W-112755,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-11 03:01:00,IMOS-ATF Heron Island,S3,152.03804,-23.45718,8.0,2013-01-19 00:57:37,152.03804,-23.45718,NO
3566911,VR2W-106874,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-09 01:32:00,IMOS-ATF Heron Island,HER 14,151.96519,-23.47367,20.6,2013-01-15 02:38:00,151.96519,-23.47367,NO
3566986,VR2W-114553,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-09 01:12:00,IMOS-ATF Heron Island,S Heron,151.97821,-23.47238,15.0,2013-01-16 07:34:13,151.97821,-23.47238,NO
3566905,VR2W-114554,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-09 00:48:00,IMOS-ATF Heron Island,HER 13,151.99083,-23.46936,16.7,2013-01-16 07:21:24,151.99083,-23.46936,NO
3566971,VR2W-106875,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-09 00:32:00,IMOS-ATF Heron Island,Heron E2,151.99879,-23.45786,6.5,2013-01-16 07:39:01,151.99879,-23.45786,NO
3566915,VR2W-113984,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-09 00:17:00,IMOS-ATF Heron Island,HER 12,151.99947,-23.44943,7.6,2013-01-16 07:43:42,151.99947,-23.44943,NO
3566963,VR2W-114577,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-08 23:58:00,IMOS-ATF Heron Island,Heron E1,151.99969,-23.43712,8.0,2013-01-15 23:35:00,151.99969,-23.43712,NO
3566949,VR2W-113982,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-08 03:57:00,IMOS-ATF Heron Island,HER 18,151.91231,-23.44754,15.0,2013-01-17 03:17:00,151.91231,-23.44754,NO
3566935,VR2W-113112,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-08 03:34:00,IMOS-ATF Heron Island,HER 17,151.92249,-23.45487,17.0,2013-01-16 03:41:00,151.92249,-23.45487,NO
3566785,VR2W-106914,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-08 03:15:00,IMOS-ATF Heron Island,HER 16,151.93471,-23.46501,14.0,2013-01-16 07:25:41,151.93471,-23.46501,NO
3566784,VR2W-106869,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-08 02:58:00,IMOS-ATF Heron Island,HER 15,151.94704,-23.47091,16.0,2013-01-16 02:45:00,151.94704,-23.47091,NO
3566913,VR2W-101717,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-08 01:43:00,IMOS-ATF Heron Island,HER 11,151.99995,-23.42931,9.0,2013-01-16 07:16:42,151.99995,-23.42931,NO
3566929,VR2W-106880,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-08 01:25:00,IMOS-ATF Heron Island,HER 24,151.9807,-23.43666,10.8,2013-01-15 22:48:00,151.9807,-23.43666,NO
3566920,VR2W-106879,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-08 01:22:00,IMOS-ATF Heron Island,HER 23,151.96806,-23.43562,10.6,2013-01-16 22:19:00,151.96806,-23.43562,NO
3566981,VR2W-106883,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-08 01:18:00,IMOS-ATF Heron Island,NW Heron,151.91539,-23.43442,13.0,2013-01-17 06:48:39,151.91539,-23.43442,NO
3566916,VR2W-101729,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-08 00:42:00,IMOS-ATF Heron Island,HER 22,151.95218,-23.42828,11.0,2013-01-16 22:47:00,151.95218,-23.42828,NO
3566977,VR2W-101335,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-08 00:24:00,IMOS-ATF Heron Island,NE Heron,151.94185,-23.43433,14.0,2013-01-16 23:30:00,151.94185,-23.43433,NO
3566938,VR2W-106896,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-08 00:06:00,IMOS-ATF Heron Island,HER 21,151.92682,-23.43282,19.5,2013-01-16 23:48:00,151.92682,-23.43282,NO
3566943,VR2W-106888,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,RECOVERED,2012-07-07 23:20:00,IMOS-ATF Heron Island,HER 20,151.90315,-23.43458,16.8,2013-01-17 07:15:47,151.90315,-23.43458,NO
